borehole_id,borehole_type,Q_L_per_day,total_surviving_fio_load,concentration_CFU_per_100mL,lat,long
privbh_3936,private,1428.5714285714284,1624277469859.8447,113699422.89018914,-6.1731418,39.2421225
privbh_3937,private,1428.5714285714284,1321400246221.4277,92498017.23549995,-6.1732032,39.2415127
privbh_3938,private,1428.5714285714284,584429979140.851,40910098.53985957,-6.1727868,39.2418764
privbh_3939,private,857.1428571428571,1712365326762.5674,199775954.7889662,-6.1722421,39.2423968
privbh_394,private,2142.8571428571427,6231615060383.047,290808702.8178755,-6.1598618,39.2181762
privbh_3940,private,5000.0,2370884284669.101,47417685.69338202,-6.1872209,39.2450497
privbh_3941,private,2000.0,1199586825220.67,59979341.2610335,-6.1868634,39.2466275
privbh_3942,private,2000.0,767589729716.3867,38379486.48581933,-6.1860895,39.2469697
privbh_3943,private,3000.0,1546664999637.696,51555499.9879232,-6.1855519,39.2471254
privbh_3944,private,2000.0,2852087210478.691,142604360.52393454,-6.1853513,39.2468337
privbh_3945,private,2000.0,2818711511485.022,140935575.57425112,-6.1854559,39.2467377
privbh_3946,private,2000.0,2227854530659.379,111392726.53296895,-6.1855412,39.2470159
privbh_3947,private,1428.5714285714284,667336540130.8767,46713557.80916137,-6.1872935,39.2466274
privbh_3948,private,428.57142857142856,832686037487.0198,194293408.7469713,-6.1858899,39.2474919
privbh_3949,private,714.2857142857142,73771807192.82866,10328053.006996013,-6.1860437,39.2489472
privbh_395,private,3000.0,1940126109547.787,64670870.318259574,-6.1604275,39.2190609
privbh_3950,private,2000.0,2050769428988.5054,102538471.44942527,-6.1853919,39.2286297
privbh_3951,private,2000.0,1708127089186.59,85406354.45932952,-6.1854981,39.2284855
privbh_3952,private,2000.0,2075341460508.9607,103767073.02544804,-6.1857883,39.2291383
privbh_3953,private,2000.0,3060373582784.0522,153018679.13920262,-6.185687,39.2292052
privbh_3954,private,857.1428571428571,1695475748673.0046,197805504.01185054,-6.1861384,39.2292892
privbh_3955,private,571.4285714285714,4309196826308.8853,754109444.6040549,-6.1859324,39.2297295
privbh_3956,private,2000.0,4884478387616.379,244223919.38081893,-6.1862544,39.2300756
privbh_3957,private,571.4285714285714,4064892857256.423,711356250.019874,-6.1868014,39.2289936
privbh_3958,private,2000.0,3760303292353.4272,188015164.61767137,-6.1870205,39.228841
privbh_3959,private,2000.0,3713767966270.092,185688398.3135046,-6.1869377,39.2298375
privbh_396,private,2000.0,2432952554516.2847,121647627.72581422,-6.1608381,39.2191056
privbh_3960,private,1000.0,1123648161032.372,112364816.1032372,-6.1873599,39.2301715
privbh_3961,private,5000.0,4475860892663.667,89517217.85327335,-6.1869746,39.2309185
privbh_3962,private,857.1428571428571,5802700057073.652,676981673.3252594,-6.1868231,39.2311015
privbh_3963,private,2000.0,4716073219768.525,235803660.98842627,-6.186008,39.2311609
privbh_3964,private,2000.0,1297427894284.7578,64871394.71423789,-6.187111,39.2315233
privbh_3965,private,2000.0,1978833975144.0598,98941698.757203,-6.1881291,39.2333734
privbh_3966,private,1000.0,1495055924250.5178,149505592.42505178,-6.1880799,39.2333702
privbh_3967,private,2000.0,1476562955189.416,73828147.75947079,-6.1882732,39.2334723
privbh_3968,private,5000.0,3467861951908.2646,69357239.0381653,-6.1884801,39.2337512
privbh_3969,private,857.1428571428571,3267113290629.0557,381163217.2400565,-6.1886971,39.2337518
privbh_397,private,1428.5714285714284,242822903240.88232,16997603.226861764,-6.1583383,39.2154742
privbh_3970,private,1285.7142857142856,2746331444780.0024,213603556.81622243,-6.1885776,39.2339967
privbh_3971,private,2000.0,2557559161552.2734,127877958.07761367,-6.1886696,39.2338741
privbh_3972,private,2000.0,1467074071711.4604,73353703.58557302,-6.1875803,39.2341664
privbh_3973,private,857.1428571428571,2235953542813.4097,260861246.6615645,-6.1873868,39.2330307
privbh_3974,private,2000.0,753453233264.4521,37672661.6632226,-6.1878964,39.222372
privbh_3975,private,3000.0,1355395948301.548,45179864.94338494,-6.1880927,39.2227965
privbh_3976,private,1000.0,1092218356035.1597,109221835.60351595,-6.1883253,39.2227706
privbh_3977,private,2000.0,907838023208.1222,45391901.160406105,-6.1895752,39.223842
privbh_3978,private,5000.0,777616889126.8054,15552337.782536108,-6.1888094,39.2240191
privbh_3979,private,2000.0,1295684593088.5686,64784229.65442844,-6.1886164,39.2232388
privbh_398,private,1000.0,445084682374.1621,44508468.237416215,-6.1680213,39.222874
privbh_3980,private,2000.0,2455423649089.375,122771182.45446876,-6.1879325,39.2237379
privbh_3981,private,2000.0,747131368628.8038,37356568.43144019,-6.1872534,39.2239039
privbh_3982,private,1428.571428571429,80109159532.10178,5607641.167247123,-6.187276,39.2245324
privbh_3983,private,3000.0,811984292329.7474,27066143.077658247,-6.1877954,39.2245171
privbh_3984,private,10000.0,705117905382.9658,7051179.053829658,-6.1880587,39.2216666
privbh_3985,private,2000.0,2146992809853.3882,107349640.4926694,-6.187327,39.2219125
privbh_3986,private,2000.0,319842897338.9984,15992144.866949921,-6.1869936,39.2195298
privbh_3987,private,1000.0,1069528441460.037,106952844.1460037,-6.187405,39.2205165
privbh_3988,private,2000.0,757777487460.6877,37888874.37303439,-6.1886757,39.2220968
privbh_3989,private,428.57142857142856,617384254696.6626,144056326.09588796,-6.1889218,39.222398
privbh_3990,private,2000.0,228643225623.55334,11432161.281177666,-6.18912,39.2227293
privbh_3991,private,1000.0,455665359716.2961,45566535.971629605,-6.1888621,39.2226516
privbh_3992,private,285.7142857142857,305870461620.50287,107054661.567176,-6.1886302,39.2226369
privbh_3993,private,571.4285714285714,1208495050850.7654,211486633.89888394,-6.1881076,39.2222147
privbh_3994,private,571.4285714285714,147222473340.0354,25763932.834506195,-6.1876933,39.2226025
privbh_3995,private,1000.0,500247408180.77203,50024740.8180772,-6.1883875,39.2225253
privbh_3996,private,2000.0,2026668037914.708,101333401.8957354,-6.1882814,39.2238479
privbh_3997,private,2000.0,530416472313.14185,26520823.61565709,-6.1875524,39.2241513
privbh_3998,private,2000.0,767075963835.0873,38353798.19175436,-6.187763,39.2241083
privbh_3999,private,714.2857142857142,750678839648.6768,105095037.55081476,-6.1875967,39.2240733
privbh_4000,private,428.57142857142856,1383091654113.6365,322721385.9598485,-6.1875795,39.2238503
privbh_4001,private,428.57142857142856,149327384241.98834,34843056.323130615,-6.1870362,39.2242737
privbh_4002,private,2000.0,73861801962.84303,3693090.0981421517,-6.1868377,39.2243461
privbh_4004,private,142.85714285714286,1353970652812.0764,947779456.9684534,-6.1874594,39.220625
privbh_4005,private,1000.0,1484364801682.7693,148436480.16827694,-6.1876166,39.2203844
privbh_4006,private,3000.0,8566425166869.417,285547505.5623139,-6.1879407,39.2213403
privbh_4007,private,2000.0,725210998654.5325,36260549.93272662,-6.1885686,39.2223996
privbh_4008,private,1000.0,891424644553.6799,89142464.455368,-6.1886793,39.2221564
privbh_4009,private,2000.0,2944782687485.588,147239134.3742794,-6.1942653,39.2322194
privbh_401,private,142.85714285714286,3687132068737.3447,2580992448.1161413,-6.168116,39.2219693
privbh_4010,private,2000.0,819956826178.4961,40997841.30892481,-6.1893091,39.2278733
privbh_4011,private,3000.0,2004121644121.0417,66804054.804034725,-6.1903872,39.2284443
privbh_4012,private,5000.0,1184195755916.033,23683915.11832066,-6.1902241,39.2265195
privbh_4013,private,5000.0,3610884031356.0454,72217680.62712091,-6.1911635,39.2262164
privbh_4014,private,3000.0,3239823446977.623,107994114.89925411,-6.191088,39.2255746
privbh_4015,private,2000.0,2319233469075.1846,115961673.45375922,-6.1904403,39.2253572
privbh_4016,private,3000.0,2756828991162.8374,91894299.70542791,-6.1909973,39.2258037
privbh_4017,private,3000.0,909036144678.3857,30301204.82261286,-6.1897115,39.2256769
privbh_4018,private,2000.0,907213176365.1663,45360658.818258315,-6.189181,39.2255745
privbh_4019,private,2000.0,1188230991969.5042,59411549.5984752,-6.1889979,39.2260209
privbh_402,private,142.85714285714286,673234741220.7008,471264318.8544906,-6.1680456,39.2226739
privbh_4020,private,2000.0,1891928571064.6946,94596428.55323473,-6.1889899,39.2263635
privbh_4021,private,5000.0,2264347010554.458,45286940.21108916,-6.1895748,39.2270103
privbh_4022,private,3000.0,1004416090173.8618,33480536.339128725,-6.1868936,39.227018
privbh_4023,private,2000.0,1869744257511.9292,93487212.87559646,-6.1866224,39.2273238
privbh_4024,private,2000.0,1496322559840.4612,74816127.99202307,-6.1892414,39.2278675
privbh_4025,private,285.7142857142857,2911329334489.1587,1018965267.0712055,-6.1897626,39.228158
privbh_4026,private,2000.0,2478432497353.8496,123921624.86769247,-6.1909307,39.2256674
privbh_4027,private,3000.0,2505905548156.42,83530184.93854733,-6.1905002,39.2255869
privbh_4028,private,5000.0,1217894074371.4507,24357881.487429015,-6.1893123,39.2262845
privbh_4029,private,2142.8571428571427,4267839757681.2803,199165855.35845977,-6.1832278,39.2312446
privbh_403,private,2000.0,1643322943187.2632,82166147.15936317,-6.1523481,39.2212191
privbh_4030,private,3000.0,2354677029677.0464,78489234.32256821,-6.1840457,39.2332011
privbh_4031,private,2000.0,2515047573832.049,125752378.69160244,-6.1835659,39.2328786
privbh_4032,private,1142.857142857143,5205047980848.776,455441698.324268,-6.1842071,39.2327693
privbh_4033,private,2000.0,2201604725715.9175,110080236.28579588,-6.1846906,39.2327093
privbh_4034,private,2000.0,2188475520206.2244,109423776.01031122,-6.1849213,39.2330824
privbh_4035,private,2000.0,285121480774.0447,14256074.038702235,-6.1846934,39.2338321
privbh_4036,private,3000.0,2519145676551.437,83971522.55171457,-6.1853144,39.2338025
privbh_4037,private,2000.0,3422508671910.3267,171125433.59551632,-6.1860309,39.2341244
privbh_4038,private,3000.0,2117105012088.584,70570167.06961946,-6.1865431,39.2342444
privbh_4039,private,3000.0,1728737347006.1394,57624578.23353799,-6.1866159,39.2340147
privbh_404,private,2000.0,724662155385.5133,36233107.769275665,-6.153143,39.2214858
privbh_4040,private,2000.0,3624607895827.6045,181230394.79138023,-6.1859782,39.2335384
privbh_4041,private,2000.0,3271954581685.0703,163597729.08425352,-6.1841463,39.2320132
privbh_4042,private,3000.0,5636242884767.414,187874762.82558048,-6.1830765,39.2311645
privbh_4043,private,1000.0,6276239138725.129,627623913.8725129,-6.1829491,39.2311235
privbh_4044,private,1714.2857142857142,6493652724664.47,378796408.93876076,-6.1827936,39.2311771
privbh_4045,private,5000.0,1784906150316.052,35698123.00632104,-6.1832967,39.2306133
privbh_4046,private,3000.0,2373104104204.185,79103470.14013949,-6.1846538,39.2292709
privbh_4047,private,3571.4285714285716,851794926055.851,23850257.929563828,-6.1840607,39.2289609
privbh_4048,private,3000.0,5235905148140.925,174530171.6046975,-6.1842352,39.2304323
privbh_4049,private,714.2857142857142,1081974684822.0085,151476455.8750812,-6.1928015,39.2286053
privbh_405,private,2000.0,4682735605021.311,234136780.25106555,-6.1542097,39.2209385
privbh_4050,private,428.57142857142856,1081359834643.5642,252317294.750165,-6.1916989,39.2290983
privbh_4051,private,2000.0,2040107333546.785,102005366.67733924,-6.188009,39.2276325
privbh_4052,private,428.57142857142856,808328307162.3835,188609938.3378895,-6.1871951,39.2270736
privbh_4053,private,428.57142857142856,2544062688273.369,593614627.2637861,-6.1862013,39.2274899
privbh_4054,private,2000.0,1392245238425.0906,69612261.92125453,-6.1863014,39.2268974
privbh_4055,private,2000.0,1356167237611.0916,67808361.88055459,-6.185501,39.2263962
privbh_4056,private,428.57142857142856,798199799095.9384,186246619.7890523,-6.1917359,39.228511
privbh_4057,private,2000.0,1891983323777.2852,94599166.18886426,-6.192197,39.2285984
privbh_4058,private,142.85714285714286,1342684790791.6855,939879353.5541798,-6.1873197,39.2276161
privbh_4059,private,714.2857142857142,1587187889442.5442,222206304.5219562,-6.1854602,39.2264343
privbh_406,private,2142.8571428571427,990243218684.3591,46211350.2052701,-6.155106,39.2173839
privbh_4060,private,2000.0,2056196901240.1174,102809845.06200588,-6.1888127,39.2252118
privbh_4061,private,2000.0,1604057605296.093,80202880.26480465,-6.1890022,39.2249263
privbh_4062,private,2000.0,1766993991009.8333,88349699.55049166,-6.1887234,39.2247696
privbh_4063,private,1000.0,1027138558665.9194,102713855.86659195,-6.1887137,39.2245704
privbh_4064,private,285.7142857142857,1087011511084.2064,380454028.87947226,-6.1885536,39.2245324
privbh_4065,private,2000.0,1868356166207.3162,93417808.31036581,-6.1878632,39.2247499
privbh_4066,private,2000.0,2042430731121.413,102121536.55607066,-6.1876128,39.2253163
privbh_4067,private,2000.0,637828661916.3794,31891433.095818974,-6.1872302,39.2250685
privbh_4068,private,2000.0,226578347074.59985,11328917.353729993,-6.1871847,39.225052
privbh_4069,private,2000.0,451891376063.0156,22594568.80315078,-6.1870768,39.2254911
privbh_407,private,857.1428571428571,210314491587.2293,24536690.685176753,-6.1710536,39.1993054
privbh_4070,private,2000.0,2276787552024.5215,113839377.60122606,-6.1872583,39.2261766
privbh_4071,private,2000.0,783062606824.1134,39153130.34120567,-6.1870724,39.2258874
privbh_4072,private,2000.0,880942475961.768,44047123.798088394,-6.187853,39.2257717
privbh_4073,private,2000.0,1313048767881.436,65652438.3940718,-6.1879639,39.2258541
privbh_4074,private,2000.0,4903552514242.22,245177625.712111,-6.1882938,39.2266409
privbh_4075,private,2000.0,3565719938422.119,178285996.92110595,-6.1883213,39.2262558
privbh_4076,private,428.57142857142856,2884921711354.208,673148399.3159819,-6.1880633,39.2260921
privbh_4077,private,2000.0,1107657060808.7397,55382853.04043698,-6.1881366,39.2258169
privbh_4078,private,2000.0,1706552523338.6653,85327626.16693327,-6.1883638,39.2257664
privbh_4079,private,571.4285714285714,4715583141293.882,825227049.7264292,-6.1878537,39.2263747
privbh_408,private,1000.0,434058992501.88,43405899.250188,-6.1724865,39.2004223
privbh_4080,private,2000.0,4782972890957.029,239148644.54785147,-6.1878117,39.2264371
privbh_4081,private,2000.0,783724946687.7935,39186247.33438967,-6.0590738,39.2628365
privbh_4082,private,2000.0,156011772955.52252,7800588.647776125,-6.0590646,39.2620156
privbh_4083,private,2000.0,152450430402.49857,7622521.520124929,-6.0589969,39.2619614
privbh_4084,private,2000.0,225906827836.57166,11295341.391828584,-6.0589882,39.2620029
privbh_4085,private,1285.7142857142856,75713897415.79659,5888858.687895291,-6.0578244,39.2622535
privbh_4087,private,2000.0,77930423980.45557,3896521.1990227783,-6.0570058,39.2623477
privbh_4088,private,2000.0,639485022358.7609,31974251.11793804,-6.058164,39.262757
privbh_4089,private,1000.0,148908265736.51385,14890826.573651385,-6.0582793,39.2644743
privbh_409,private,2000.0,418705412253.7023,20935270.612685114,-6.1712403,39.2005451
privbh_4090,private,3000.0,150618349625.8199,5020611.6541939955,-6.0576153,39.2682115
privbh_4091,private,3000.0,146369332847.149,4878977.761571633,-6.0579503,39.2639746
privbh_4092,private,3000.0,504565039915.0453,16818834.663834844,-6.0570849,39.2676241
privbh_4093,private,2000.0,721092822649.418,36054641.1324709,-6.0568103,39.2673233
privbh_4094,private,5000.0,149495066643.62244,2989901.332872449,-6.0588189,39.2650604
privbh_4095,private,428.57142857142856,1239434191091.4092,289201311.25466216,-6.1937152,39.2472183
privbh_4096,private,285.7142857142857,1197852897911.5103,419248514.26902854,-6.1947355,39.2480835
privbh_4097,private,5000.0,2153544434089.3682,43070888.681787364,-6.1952761,39.2481476
privbh_4098,private,285.7142857142857,844023317430.4716,295408161.10066503,-6.1956775,39.246811
privbh_4099,private,2000.0,1010496420864.8594,50524821.04324297,-6.1950458,39.2456239
privbh_410,private,285.7142857142857,2382231725306.1245,833781103.8571436,-6.1708235,39.2015881
privbh_4100,private,3000.0,1411024916835.7104,47034163.89452368,-6.1957767,39.2473967
privbh_4101,private,285.7142857142857,804066090410.4274,281423131.6436496,-6.1959358,39.2470316
privbh_4102,private,4285.714285714285,151353647283.25397,3531585.1032759263,-6.1929918,39.2460568
privbh_4103,private,5000.0,1294786121901.7693,25895722.438035388,-6.1935662,39.2480016
privbh_4104,private,1428.5714285714284,1413059966733.9722,98914197.67137806,-6.1943711,39.2476781
privbh_4105,private,428.57142857142856,2346567778408.4863,547532481.6286469,-6.1964954,39.2473739
privbh_4106,private,3000.0,2826431184632.7773,94214372.82109258,-6.1965158,39.2473526
privbh_4107,private,428.57142857142856,1615342399463.7256,376913226.541536,-6.1948617,39.2480555
privbh_4108,private,857.1428571428571,923757044253.8367,107771655.16294761,-6.195424,39.2475499
privbh_4109,private,857.1428571428571,1533914300968.3037,178956668.44630212,-6.1980555,39.2445771
privbh_411,private,10000.0,872337346084.0688,8723373.460840689,-6.1708408,39.1997057
privbh_4110,private,2000.0,824214354930.0311,41210717.74650156,-6.199,39.2447102
privbh_4111,private,3000.0,734448211312.4103,24481607.043747008,-6.1993181,39.2454998
privbh_4113,private,285.7142857142857,1373427742304.4692,480699709.8065642,-6.1953817,39.2481667
